Date,Description,Amount (Negated),Amount,Category,Amount (Raw),Entered,Reconciled
8/5/2019,Withdraw,0,2000.00,Assets:Current Assets:Banks Local:BPI ATM House,2000.00,TRUE,TRUE
8/6/2019,Marie Gift BD,3000.00,0,Expenses:Household Staff:Marie:Bonus,-3000.00,TRUE,TRUE
8/6/2019,SM Super,431.89,0,Expenses:Food:Groceries,-431.89,TRUE,TRUE
8/6/2019,Withdraw,0,3000.00,Assets:Current Assets:Banks Local:BPI ATM House,3000.00,TRUE,TRUE
8/7/2019,Ara reimburse Taxi Medicine,820.00,0,Expenses:Household Staff:Ara:Medical,-820.00,TRUE,TRUE
8/7/2019,ara return salary,0,1000.00,Assets:Loans to:Ara Loan,1000.00,TRUE,TRUE
8/7/2019,Doctor Ara,1200.00,0,Expenses:Household Staff:Ara:Medical,-1200.00,TRUE,TRUE
8/7/2019,load Ara,50.00,0,Expenses:Household Staff:Ara:Load,-50.00,TRUE,TRUE
8/7/2019,Load Marie,50.00,0,Expenses:Household Staff:Marie:Load,-50.00,TRUE,TRUE
8/7/2019,Withdraw,0,2000.00,Assets:Current Assets:Banks Local:BPI ATM House,2000.00,TRUE,TRUE
8/7/2019,Balance Marie,0,120.00,Expenses:Miscellaneous:Adjustment,120.00,TRUE,TRUE
8/7/2019,Post Office,112.00,0,Expenses:Food:Groceries,-112.00,TRUE,TRUE
8/8/2019,Withdraw,0,1000.00,Assets:Current Assets:Banks Local:BPI ATM House,1000.00,TRUE,TRUE
8/8/2019,ABLO204 Alessi Blue,598.00,0,Expenses:Food:Groceries,-598.00,TRUE,TRUE
8/8/2019,Bagger,25.00,0,Expenses:Food:Groceries,-25.00,TRUE,TRUE
8/8/2019,taxi,200.00,0,Expenses:Transportation:Public,-200.00,TRUE,TRUE
8/8/2019,Withdraw expenses,0,7500.00,Assets:Current Assets:Banks Local:BPI ATM House,7500.00,TRUE,TRUE
8/8/2019,Messy Bessy,525.00,0,Expenses:Food:Groceries,-525.00,TRUE,TRUE
8/8/2019,Mr Quickie,300.00,0,Expenses:Household Supplies,-300.00,TRUE,TRUE
8/9/2019,Santis,1675.66,0,Expenses:Food:Groceries,-1675.66,TRUE,TRUE
8/9/2019,Alessi Food Allowance,500.00,0,Expenses:Food:Groceries,-500.00,TRUE,TRUE
8/9/2019,Ara Food Allowance,500.00,0,Expenses:Household Staff:Ara:Allowance,-500.00,TRUE,TRUE
8/9/2019,Elmer Salary,700.00,0,Expenses:Housing:Gardening,-700.00,TRUE,TRUE
8/9/2019,Marie Food Allowance,500.00,0,Expenses:Household Staff:Marie:Allowance,-500.00,TRUE,TRUE
8/9/2019,Balance Marie,0.02,0,Expenses:Miscellaneous:Adjustment,-0.02,TRUE,TRUE
8/9/2019,Eric Kayser bread,220.00,0,Expenses:Food:Groceries,-220.00,TRUE,TRUE
8/9/2019,Ref check up,350.00,0,Expenses:Housing:Repairs,-350.00,TRUE,TRUE
8/9/2019,Sanlo Market,666.00,0,Expenses:Food:Groceries,-666.00,TRUE,TRUE
8/10/2019,Balance Marie,0,0.02,Expenses:Miscellaneous:Adjustment,0.02,TRUE,TRUE
8/10/2019,Salcedo Market,1077.00,0,Expenses:Food:Groceries,-1077.00,TRUE,TRUE
8/10/2019,Water,570.00,0,Expenses:Utilities:Drinking Water,-570.00,TRUE,TRUE
8/12/2019,Rustan's,114.00,0,Expenses:Food:Groceries,-114.00,TRUE,TRUE
8/13/2019,bagger,20.00,0,Expenses:Food:Groceries,-20.00,TRUE,TRUE
8/13/2019,load ara,50.00,0,Expenses:Household Staff:Ara:Load,-50.00,TRUE,TRUE
8/13/2019,load Marie,50.00,0,Expenses:Household Staff:Marie:Load,-50.00,TRUE,TRUE
8/13/2019,taxi,100.00,0,Expenses:Transportation:Public,-100.00,TRUE,TRUE
8/13/2019,Landmark turon,25.00,0,Expenses:Household Supplies,-25.00,TRUE,TRUE
8/13/2019,Mercury,308.00,0,Expenses:Health:Medicines,-308.00,TRUE,TRUE
8/15/2019,ara Holiday 8/12/19,650.00,0,Expenses:Household Staff:Ara:OT,-650.00,TRUE,TRUE
8/15/2019,withdraw,0,11600.00,Assets:Current Assets:Banks Local:BPI ATM House,11600.00,TRUE,TRUE
8/15/2019,Alessi Food Allowance,500.00,0,Expenses:Food:Groceries,-500.00,TRUE,TRUE
8/15/2019,ara Food Allowance,500.00,0,Expenses:Household Staff:Ara:Allowance,-500.00,TRUE,TRUE
8/15/2019,Marie Food Allowance,500.00,0,Expenses:Household Staff:Marie:Allowance,-500.00,TRUE,TRUE
8/15/2019,Marie Holiday 8/12/19,650.00,0,Expenses:Household Staff:Marie:OT,-650.00,TRUE,TRUE
8/15/2019,Marie Salary,5000.00,0,Expenses:Household Staff:Marie:Basic,-5000.00,TRUE,TRUE
8/15/2019,Balance Marie,0.76,0,Expenses:Miscellaneous:Adjustment,-0.76,TRUE,TRUE
8/16/2019,knife sharp,300.00,0,Expenses:Professional Fees,-300.00,TRUE,TRUE
8/16/2019,Sanlo Market,1151.00,0,Expenses:Food:Groceries,-1151.00,TRUE,TRUE
8/16/2019,Santis,1195.40,0,Expenses:Food:Groceries,-1195.40,TRUE,TRUE
8/17/2019,ara OT 8-4,650.00,0,Expenses:Household Staff:Ara:OT,-650.00,TRUE,TRUE
8/17/2019,Load Alessi,80.00,0,Expenses:Utilities:Mobile,-80.00,TRUE,TRUE
8/17/2019,Load Marie,50.00,0,Expenses:Household Staff:Marie:Load,-50.00,TRUE,TRUE
8/17/2019,Salcedo Market,1500.00,0,Expenses:Food:Groceries,-1500.00,TRUE,TRUE
8/17/2019,Balance Marie,0,500.00,Expenses:Miscellaneous:Adjustment,500.00,TRUE,TRUE
8/19/2019,Balance Marie,0,4.00,Expenses:Miscellaneous:Adjustment,4.00,TRUE,TRUE
8/19/2019,Shopwise Ariel,218.00,0,Expenses:Food:Groceries,-218.00,TRUE,TRUE
8/19/2019,Water 6 gal,830.00,0,Expenses:Utilities:Drinking Water,-830.00,TRUE,TRUE
8/20/2019,Load Marie,50.00,0,Expenses:Household Staff:Marie:Load,-50.00,TRUE,TRUE
8/20/2019,Load ara,50.00,0,Expenses:Household Staff:Ara:Load,-50.00,TRUE,TRUE
8/20/2019,Messy Bessy,525.00,0,Expenses:Food:Groceries,-525.00,TRUE,TRUE
8/20/2019,Rustans,150.00,0,Expenses:Household Supplies,-150.00,TRUE,TRUE
8/20/2019,Withdraw,0,500.00,Assets:Current Assets:Banks Local:BPI ATM House,500.00,TRUE,TRUE
8/20/2019,Bagger,60.00,0,Expenses:Food:Groceries,-60.00,TRUE,TRUE
8/20/2019,Eric Kayser bread,215.00,0,Expenses:Food:Groceries,-215.00,TRUE,TRUE
8/20/2019,Land department,527.55,0,Expenses:Household Supplies,-527.55,TRUE,TRUE
8/21/2019,Buddys,1690.00,0,Expenses:Food:Groceries,-1690.00,TRUE,TRUE
8/22/2019,Withdraw,0,4500.00,Assets:Current Assets:Banks Local:BPI ATM House,4500.00,TRUE,TRUE
8/23/2019,Marie Food,500.00,0,Expenses:Household Staff:Marie:Allowance,-500.00,TRUE,TRUE
8/23/2019,Sanlo Market,1351.00,0,Expenses:Food:Groceries,-1351.00,TRUE,TRUE
8/23/2019,Withdraw,0,6000.00,Assets:Current Assets:Banks Local:BPI ATM House,6000.00,TRUE,TRUE
8/23/2019,Alessi Food Allowance,500.00,0,Expenses:Food:Groceries,-500.00,TRUE,TRUE
8/23/2019,ara Food Allowance,500.00,0,Expenses:Household Staff:Ara:Allowance,-500.00,TRUE,TRUE
8/23/2019,Elmer,700.00,0,Expenses:Housing:Gardening,-700.00,TRUE,TRUE
8/23/2019,Holiday Pay 8/21,650.00,0,Expenses:Household Staff:Marie:OT,-650.00,TRUE,TRUE
8/23/2019,Holiday Pay 8/21,650.00,0,Expenses:Household Staff:Ara:OT,-650.00,TRUE,TRUE
8/23/2019,Car register LTO,4500.00,0,Expenses:Transportation:Registration,-4500.00,TRUE,TRUE
8/23/2019,Eric Kayser bread,220.00,0,Expenses:Food:Groceries,-220.00,TRUE,TRUE
8/23/2019,Santis,871.90,0,Expenses:Food:Groceries,-871.90,TRUE,TRUE
8/23/2019,True value Mosquito.Killer,280.00,0,Expenses:Household Supplies,-280.00,TRUE,TRUE
8/23/2019,Balance Marie,0.10,0,Expenses:Miscellaneous:Adjustment,-0.10,TRUE,TRUE
8/23/2019,National Bookstore gift,443.00,0,Expenses:Household Supplies,-443.00,TRUE,TRUE
8/23/2019,Withdraw,0,2500.00,Assets:Current Assets:Banks Local:BPI ATM House,2500.00,TRUE,TRUE
8/24/2019,mincos 49c11,570.00,0,Expenses:Utilities:Drinking Water,-570.00,TRUE,TRUE
8/24/2019,Salcedo Market,600.00,0,Expenses:Food:Groceries,-600.00,TRUE,TRUE
8/27/2019,Bagger,20.00,0,Expenses:Food:Groceries,-20.00,TRUE,TRUE
8/27/2019,Gasul,679.00,0,Expenses:Household Supplies,-679.00,TRUE,TRUE
8/27/2019,Taxi,100.00,0,Expenses:Transportation:Public,-100.00,TRUE,TRUE
8/27/2019,Withdraw expenses,0,1000.00,Assets:Current Assets:Banks Local:BPI ATM House,1000.00,TRUE,TRUE
8/27/2019,load ara,50.00,0,Expenses:Household Staff:Ara:Load,-50.00,TRUE,TRUE
8/27/2019,Load Marie,50.00,0,Expenses:Household Staff:Marie:Load,-50.00,TRUE,TRUE
8/30/2019,ara Food Allowance,500.00,0,Expenses:Household Staff:Ara:Allowance,-500.00,TRUE,TRUE
8/30/2019,withdraw,0,16000.00,Assets:Current Assets:Banks Local:BPI ATM House,16000.00,TRUE,TRUE
8/30/2019,Alessi Food Allowance,500.00,0,Expenses:Food:Groceries,-500.00,TRUE,TRUE
8/30/2019,ara Holiday 8/26,650.00,0,Expenses:Household Staff:Ara:OT,-650.00,TRUE,TRUE
8/30/2019,ara Holiday 8/26,650.00,0,Expenses:Household Staff:Ara:OT,-650.00,TRUE,TRUE
8/30/2019,Marie Food Allowance,500.00,0,Expenses:Household Staff:Marie:Allowance,-500.00,TRUE,TRUE
8/30/2019,Sanlo Market,1487.00,0,Expenses:Food:Groceries,-1487.00,TRUE,TRUE
8/30/2019,Elmer,700.00,0,Expenses:Housing:Gardening,-700.00,TRUE,TRUE
8/30/2019,Nuts,1395.00,0,Expenses:Food:Groceries,-1395.00,TRUE,TRUE
8/30/2019,Salary Marie,5000.00,0,Expenses:Household Staff:Marie:Basic,-5000.00,TRUE,TRUE
8/30/2019,Santis,700.00,0,Expenses:Food:Groceries,-700.00,TRUE,TRUE
8/30/2019,lalamove,156.00,0,Expenses:Professional Fees,-156.00,TRUE,TRUE
8/30/2019,Shoes,1500.00,0,Expenses:Professional Fees,-1500.00,TRUE,TRUE
8/30/2019,Withdraw,0,1500.00,Assets:Current Assets:Banks Local:BPI ATM House,1500.00,TRUE,TRUE
8/30/2019,Load Marie,50.00,0,Expenses:Household Staff:Marie:Load,-50.00,TRUE,TRUE
8/31/2019,Salcedo Market,600.00,0,Expenses:Food:Groceries,-600.00,TRUE,TRUE
9/2/2019,Water,700.00,0,Expenses:Utilities:Drinking Water,-700.00,TRUE,TRUE
9/2/2019,Kuysen timer,1670.00,0,Expenses:Housing:Repairs,-1670.00,TRUE,TRUE
9/4/2019,Rolly Salary,2000.00,0,Expenses:Housing:Pool Services,-2000.00,TRUE,TRUE
9/4/2019,Balance Marie,0,0.01,Expenses:Miscellaneous:Adjustment,0.01,TRUE,TRUE
9/5/2019,"Ara Benefit, sss Philhealth, Pagibig",2480.00,0,Expenses:Household Staff:Ara:Benefits,-2480.00,TRUE,TRUE
9/5/2019,Marie Benefit,2720.00,0,Expenses:Household Staff:Marie:Benefits,-2720.00,TRUE,TRUE
9/5/2019,Payment fee,16.00,0,Expenses:Professional Fees,-16.00,TRUE,TRUE
9/5/2019,withdraw,0,5500.00,Assets:Current Assets:Banks Local:BPI ATM House,5500.00,TRUE,TRUE
9/6/2019,Alessi Food Allowance,500.00,0,Expenses:Food:Groceries,-500.00,TRUE,TRUE
9/6/2019,Ara Food Allowance,500.00,0,Expenses:Household Staff:Ara:Allowance,-500.00,TRUE,TRUE
9/6/2019,Marie Food Allowance,500.00,0,Expenses:Household Staff:Marie:Allowance,-500.00,TRUE,TRUE
9/6/2019,Sanlo Market,1437.00,0,Expenses:Food:Groceries,-1437.00,TRUE,TRUE
9/6/2019,withdraw,0,7000.00,Assets:Current Assets:Banks Local:BPI ATM House,7000.00,TRUE,TRUE
9/6/2019,Elmer Salary,700.00,0,Expenses:Housing:Gardening,-700.00,TRUE,TRUE
9/6/2019,Santis,1175.52,0,Expenses:Food:Groceries,-1175.52,TRUE,TRUE
9/7/2019,Salcedo Market,1200.00,0,Expenses:Food:Groceries,-1200.00,TRUE,TRUE
9/9/2019,Balance Marie,0,416.05,Expenses:Miscellaneous:Adjustment,416.05,TRUE,TRUE
9/10/2019,withdraw,0,9000.00,Assets:Current Assets:Banks Local:Interbank Transfers Clearing,9000.00,TRUE,TRUE
9/10/2019,bagger,20.00,0,Expenses:Food:Groceries,-20.00,TRUE,TRUE
9/10/2019,load Ara,50.00,0,Expenses:Household Staff:Ara:Load,-50.00,TRUE,TRUE
9/10/2019,taxi,100.00,0,Expenses:Transportation:Public,-100.00,TRUE,TRUE
9/10/2019,Landmark,8461.70,0,Expenses:Household Supplies,-8461.70,TRUE,TRUE
9/10/2019,lazada,537.00,0,Expenses:Household Supplies,-537.00,TRUE,TRUE
9/10/2019,load Marie,50.00,0,Expenses:Household Staff:Marie:Load,-50.00,TRUE,TRUE
9/10/2019,Messy Bessy,525.00,0,Expenses:Food:Groceries,-525.00,TRUE,TRUE
9/10/2019,bagger,20.00,0,Expenses:Food:Groceries,-20.00,TRUE,TRUE
9/10/2019,load Ara,50.00,0,Expenses:Household Staff:Ara:Load,-50.00,TRUE,TRUE
9/10/2019,Messy Bessy,525.00,0,Expenses:Food:Groceries,-525.00,TRUE,TRUE
9/10/2019,taxi,100.00,0,Expenses:Transportation:Public,-100.00,TRUE,TRUE
9/10/2019,Balance Marie,0.05,0,Expenses:Miscellaneous:Adjustment,-0.05,TRUE,TRUE
9/10/2019,Load Marie,50.00,0,Expenses:Household Staff:Marie:Load,-50.00,TRUE,TRUE
9/11/2019,Swimming Alessi,750.00,0,Expenses:Childcare:Extracurricular Activities,-750.00,TRUE,TRUE
9/13/2019,Marie Salary,5000.00,0,Expenses:Household Staff:Marie:Basic,-5000.00,TRUE,TRUE
9/13/2019,withdraw,0,17500.00,Assets:Current Assets:Banks Local:BPI ATM House,17500.00,TRUE,TRUE
9/13/2019,Alessi Food Allowance,500.00,0,Expenses:Food:Groceries,-500.00,TRUE,TRUE
9/13/2019,Ara Food Allowance,500.00,0,Expenses:Household Staff:Ara:Allowance,-500.00,TRUE,TRUE
9/13/2019,Marie Food Allowance,500.00,0,Expenses:Household Staff:Marie:Allowance,-500.00,TRUE,TRUE
9/13/2019,Sanlo Market,1391.00,0,Expenses:Food:Groceries,-1391.00,TRUE,TRUE
9/13/2019,Elmer,700.00,0,Expenses:Housing:Gardening,-700.00,TRUE,TRUE
9/13/2019,Gymboree and gift,429.50,0,Expenses:Childcare:Extracurricular Activities,-429.50,TRUE,TRUE
9/13/2019,Swimming Alessi,750.00,0,Expenses:Childcare:Extracurricular Activities,-750.00,TRUE,TRUE
9/13/2019,Balance Marie,0.10,0,Expenses:Miscellaneous:Adjustment,-0.10,TRUE,TRUE
9/13/2019,Eric Kayser bread,205.00,0,Expenses:Food:Groceries,-205.00,TRUE,TRUE
9/13/2019,Santis,700.00,0,Expenses:Food:Groceries,-700.00,TRUE,TRUE
9/13/2019,Vet Ma'am kats,1000.00,0,Expenses:Household Supplies:Pet Expenses,-1000.00,TRUE,TRUE
9/13/2019,Virex Cleaning Aircon,3800.00,0,Expenses:Housing:Repairs,-3800.00,TRUE,TRUE
9/14/2019,Salcedo Market,672.00,0,Expenses:Food:Groceries,-672.00,TRUE,TRUE
9/16/2019,water,1400.00,0,Expenses:Utilities:Drinking Water,-1400.00,TRUE,TRUE
9/17/2019,load Ara,50.00,0,Expenses:Household Staff:Ara:Load,-50.00,TRUE,TRUE
9/17/2019,load marie,50.00,0,Expenses:Household Staff:Marie:Load,-50.00,TRUE,TRUE
9/17/2019,withdraw,0,3000.00,Assets:Current Assets:Banks Local:BPI ATM House,3000.00,TRUE,TRUE
9/17/2019,bagger,20.00,0,Expenses:Food:Groceries,-20.00,TRUE,TRUE
9/17/2019,Ritual,1144.00,0,Expenses:Food:Groceries,-1144.00,TRUE,TRUE
9/17/2019,taxi,100.00,0,Expenses:Transportation:Public,-100.00,TRUE,TRUE
9/17/2019,Mercury,517.50,0,Expenses:Health:Medicines,-517.50,TRUE,TRUE
9/17/2019,Messy Bessy,525.00,0,Expenses:Food:Groceries,-525.00,TRUE,TRUE
9/17/2019,Mr Quickie,150.00,0,Expenses:Household Supplies,-150.00,TRUE,TRUE
9/17/2019,Office ware landmark,263.00,0,Expenses:Household Supplies,-263.00,TRUE,TRUE
9/17/2019,Balance Marie,0,0.10,Expenses:Miscellaneous:Adjustment,0.10,TRUE,TRUE
9/18/2019,National Bookstore,861.50,0,Expenses:Household Supplies,-861.50,TRUE,TRUE
9/18/2019,withdraw,0,1000.00,Assets:Current Assets:Banks Local:BPI ATM House,1000.00,TRUE,TRUE
9/20/2019,Sanlo Market,1627.00,0,Expenses:Food:Groceries,-1627.00,TRUE,TRUE
9/20/2019,withdraw,0,7500.00,Assets:Current Assets:Banks Local:BPI ATM House,7500.00,TRUE,TRUE
9/20/2019,Alessi Food Allowance,500.00,0,Expenses:Food:Groceries,-500.00,TRUE,TRUE
9/20/2019,Ara Food Allowance,500.00,0,Expenses:Household Staff:Ara:Allowance,-500.00,TRUE,TRUE
9/20/2019,Elmer,700.00,0,Expenses:Housing:Gardening,-700.00,TRUE,TRUE
9/20/2019,Marie Food Allowance,500.00,0,Expenses:Household Staff:Marie:Allowance,-500.00,TRUE,TRUE
9/20/2019,Santis,1012.28,0,Expenses:Food:Groceries,-1012.28,TRUE,TRUE
9/20/2019,load,50.00,0,Expenses:Utilities:Mobile,-50.00,TRUE,TRUE
9/21/2019,return 1000,0,40.00,Expenses:Miscellaneous:Unaccounted,40.00,TRUE,TRUE
9/21/2019,Salcedo Market,880.00,0,Expenses:Food:Groceries,-880.00,TRUE,TRUE
9/21/2019,Vet,875.00,0,Expenses:Household Supplies:Pet Expenses,-875.00,TRUE,TRUE
9/21/2019,Balance Marie,30.00,0,Expenses:Miscellaneous:Adjustment,-30.00,TRUE,TRUE
9/22/2019,water,570.00,0,Expenses:Utilities:Drinking Water,-570.00,TRUE,TRUE
9/24/2019,Ara load,50.00,0,Expenses:Household Staff:Ara:Load,-50.00,TRUE,TRUE
9/24/2019,Marie load,50.00,0,Expenses:Household Staff:Marie:Load,-50.00,TRUE,TRUE
9/24/2019,withdraw,0,1000.00,Assets:Current Assets:Banks Local:BPI ATM House,1000.00,TRUE,TRUE
9/24/2019,Alessi swimming,1250.00,0,Expenses:Childcare:Extracurricular Activities,-1250.00,TRUE,TRUE
9/24/2019,bagger,100.00,0,Expenses:Food:Groceries,-100.00,TRUE,TRUE
9/24/2019,Balance Marie,0,29.99,Expenses:Miscellaneous:Adjustment,29.99,TRUE,TRUE
9/24/2019,Messy Bessy,525.00,0,Expenses:Food:Groceries,-525.00,TRUE,TRUE
9/27/2019,Alessi Food Allowance,500.00,0,Expenses:Food:Groceries,-500.00,TRUE,TRUE
9/27/2019,Ara Food Allowance,500.00,0,Expenses:Household Staff:Ara:Allowance,-500.00,TRUE,TRUE
9/27/2019,Sanlo Market,1390.00,0,Expenses:Food:Groceries,-1390.00,TRUE,TRUE
9/27/2019,withdraw,0,15000.00,Assets:Current Assets:Banks Local:BPI ATM House,15000.00,TRUE,TRUE
9/27/2019,Marie Food Allowance,500.00,0,Expenses:Household Staff:Marie:Allowance,-500.00,TRUE,TRUE
9/27/2019,Marie Salary,5000.00,0,Expenses:Household Staff:Marie:Basic,-5000.00,TRUE,TRUE
9/27/2019,Santis,590.00,0,Expenses:Food:Groceries,-590.00,TRUE,TRUE
9/27/2019,Balance Marie,0,49.97,Expenses:Miscellaneous:Adjustment,49.97,TRUE,TRUE
9/27/2019,Elmer Salary,700.00,0,Expenses:Housing:Gardening,-700.00,TRUE,TRUE
9/27/2019,Rustan's lettuce,109.00,0,Expenses:Food:Groceries,-109.00,TRUE,TRUE
9/28/2019,water,700.00,0,Expenses:Utilities:Drinking Water,-700.00,TRUE,TRUE
9/28/2019,salcedo market,740.00,0,Expenses:Food:Groceries,-740.00,TRUE,TRUE
10/1/2019,Ara load,50.00,0,Expenses:Household Staff:Ara:Load,-50.00,TRUE,TRUE
10/1/2019,Marie load,50.00,0,Expenses:Household Staff:Marie:Load,-50.00,TRUE,TRUE
10/1/2019,withdraw,0,8000.00,Assets:Current Assets:Banks Local:BPI ATM House,8000.00,TRUE,TRUE
10/1/2019,bagger,20.00,0,Expenses:Food:Groceries,-20.00,TRUE,TRUE
10/1/2019,landmark department,107.08,0,Expenses:Household Supplies,-107.08,TRUE,TRUE
10/1/2019,landmark supermarket,6923.25,0,Expenses:Food:Groceries,-6923.25,TRUE,TRUE
10/1/2019,Office warehouse,65.00,0,Expenses:Food:Groceries,-65.00,TRUE,TRUE
10/1/2019,taxi,100.00,0,Expenses:Transportation:Public,-100.00,TRUE,TRUE
10/1/2019,Messy Bessy,525.00,0,Expenses:Food:Groceries,-525.00,TRUE,TRUE
10/3/2019,Benefits Ara,1368.00,0,Expenses:Household Staff:Ara:Benefits,-1368.00,TRUE,TRUE
10/3/2019,Benefits Marie,1248.00,0,Expenses:Household Staff:Marie:Benefits,-1248.00,TRUE,TRUE
10/3/2019,trick or treat registration,150.00,0,Expenses:Childcare:Extracurricular Activities,-150.00,TRUE,TRUE
10/3/2019,withdraw,0,11000.00,Assets:Current Assets:Banks Local:BPI ATM House,11000.00,TRUE,TRUE
10/3/2019,Alessi Food Allowance,500.00,0,Expenses:Food:Groceries,-500.00,TRUE,TRUE
10/3/2019,Ara Food Allowance,500.00,0,Expenses:Household Staff:Ara:Allowance,-500.00,TRUE,TRUE
10/3/2019,Candle blue Alessi,998.00,0,Expenses:Food:Groceries,-998.00,TRUE,TRUE
10/3/2019,Marie Food Allowance,500.00,0,Expenses:Household Staff:Marie:Allowance,-500.00,TRUE,TRUE
10/3/2019,Withdraw,0,1000.00,Assets:Current Assets:Banks Local:BPI ATM House,1000.00,TRUE,TRUE
10/4/2019,Sanlo Market,1474.00,0,Expenses:Food:Groceries,-1474.00,TRUE,TRUE
10/4/2019,Elmer Salary,700.00,0,Expenses:Housing:Gardening,-700.00,TRUE,TRUE
10/4/2019,Eric Kayser bread,220.00,0,Expenses:Food:Groceries,-220.00,TRUE,TRUE
10/4/2019,Rolly Salary,2000.00,0,Expenses:Housing:Pool Services,-2000.00,TRUE,TRUE
10/4/2019,Santis,540.00,0,Expenses:Food:Groceries,-540.00,TRUE,TRUE
10/4/2019,Swimming Alessi,500.00,0,Expenses:Childcare:Extracurricular Activities,-500.00,TRUE,TRUE
10/4/2019,withdraw,0,500.00,Assets:Current Assets:Banks Local:BPI ATM House,500.00,TRUE,TRUE
10/4/2019,Japan Home bottle,88.00,0,Expenses:Household Supplies,-88.00,TRUE,TRUE
10/4/2019,Load Marie,50.00,0,Expenses:Household Staff:Marie:Load,-50.00,TRUE,TRUE
10/4/2019,Mercury,39.50,0,Expenses:Health:Medicines,-39.50,TRUE,TRUE
10/7/2019,water,700.00,0,Expenses:Utilities:Drinking Water,-700.00,TRUE,TRUE
10/8/2019,Ara load,50.00,0,Expenses:Household Staff:Ara:Load,-50.00,TRUE,TRUE
10/8/2019,Marie load,50.00,0,Expenses:Household Staff:Marie:Load,-50.00,TRUE,TRUE
10/8/2019,Messy Bessy,540.00,0,Expenses:Food:Groceries,-540.00,TRUE,TRUE
10/8/2019,withdraw,0,1000.00,Assets:Current Assets:Banks Local:BPI ATM House,1000.00,TRUE,TRUE
10/8/2019,withdraw,0,3000.00,Assets:Current Assets:Banks Local:BPI ATM House,3000.00,TRUE,TRUE
10/8/2019,bagger,20.00,0,Expenses:Food:Groceries,-20.00,TRUE,TRUE
10/8/2019,Balance Marie,0,0.55,Expenses:Miscellaneous:Adjustment,0.55,TRUE,TRUE
10/8/2019,lalamove,76.00,0,Expenses:Professional Fees,-76.00,TRUE,TRUE
10/8/2019,SM Store Alessi cloths,1799.75,0,Expenses:Childcare:Clothes,-1799.75,TRUE,TRUE
10/8/2019,taxi,100.00,0,Expenses:Transportation:Public,-100.00,TRUE,TRUE
10/9/2019,Swimming Alessi,750.00,0,Expenses:Childcare:Extracurricular Activities,-750.00,TRUE,TRUE
10/9/2019,garage tables,600.00,0,Expenses:Household Supplies,-600.00,TRUE,TRUE
10/9/2019,Shopwise,431.75,0,Expenses:Food:Groceries,-431.75,TRUE,TRUE
10/10/2019,Ara Food Allowance,500.00,0,Expenses:Household Staff:Ara:Allowance,-500.00,TRUE,TRUE
10/10/2019,withdraw,0,17500.00,Assets:Current Assets:Banks Local:BPI ATM House,17500.00,TRUE,TRUE
10/10/2019,Alessi Food Allowance,500.00,0,Expenses:Food:Groceries,-500.00,TRUE,TRUE
10/10/2019,Marie Food Allowance,500.00,0,Expenses:Household Staff:Marie:Allowance,-500.00,TRUE,TRUE
10/10/2019,Marie loan,10000.00,0,Assets:Loans to:Marie,-10000.00,TRUE,TRUE
10/11/2019,Elmer Salary,700.00,0,Expenses:Housing:Gardening,-700.00,TRUE,TRUE
10/11/2019,Eric Kayser bread,270.00,0,Expenses:Food:Groceries,-270.00,TRUE,TRUE
10/11/2019,Sanlo Market,1726.00,0,Expenses:Food:Groceries,-1726.00,TRUE,TRUE
10/11/2019,Swimming Alessi,500.00,0,Expenses:Childcare:Extracurricular Activities,-500.00,TRUE,TRUE
10/11/2019,Balance Marie,0.55,0,Expenses:Miscellaneous:Adjustment,-0.55,TRUE,TRUE
10/11/2019,rustans ketchup,255.00,0,Expenses:Household Supplies,-255.00,TRUE,TRUE
10/11/2019,Santis,810.00,0,Expenses:Food:Groceries,-810.00,TRUE,TRUE
10/11/2019,Shopwise,584.25,0,Expenses:Food:Groceries,-584.25,TRUE,TRUE
10/11/2019,Ace,40.00,0,Expenses:Household Supplies,-40.00,TRUE,TRUE
10/12/2019,Gasul,729.00,0,Expenses:Household Supplies,-729.00,TRUE,TRUE
10/12/2019,Salcedo Market,750.00,0,Expenses:Food:Groceries,-750.00,TRUE,TRUE
10/12/2019,Shopee Delivery,508.00,0,Expenses:Household Supplies,-508.00,TRUE,TRUE
10/12/2019,Balance Marie,0,1.00,Expenses:Miscellaneous:Adjustment,1.00,TRUE,TRUE
10/12/2019,water,440.00,0,Expenses:Utilities:Drinking Water,-440.00,TRUE,TRUE
10/15/2019,load Ara,50.00,0,Expenses:Household Staff:Ara:Load,-50.00,TRUE,TRUE
10/15/2019,Load Marie,50.00,0,Expenses:Household Staff:Marie:Load,-50.00,TRUE,TRUE
10/15/2019,withdraw,0,8000.00,Assets:Current Assets:Banks Local:BPI ATM House,8000.00,TRUE,TRUE
10/15/2019,bagger,20.00,0,Expenses:Food:Groceries,-20.00,TRUE,TRUE
10/15/2019,delivery lazada,134.00,0,Expenses:Household Supplies,-134.00,TRUE,TRUE
10/15/2019,Marie salary less 1000,4000.00,0,Split Transaction,-4000.00,TRUE,TRUE
10/15/2019,Shopwise onion,230.00,0,Expenses:Food:Groceries,-230.00,TRUE,TRUE
10/15/2019,Taxi,100.00,0,Expenses:Transportation:Public,-100.00,TRUE,TRUE
10/15/2019,Balance Marie,154.00,0,Expenses:Miscellaneous:Adjustment,-154.00,TRUE,TRUE
